location,lat,long,alt,year,bloom_date,bloom_doy,new_location
Japan/Iida,35.5233333333333,137.8225,516.4,1977,1977-04-11,101,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1978,1978-04-19,109,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1979,1979-04-10,100,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1980,1980-04-13,104,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1981,1981-04-13,103,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1982,1982-04-08,98,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1983,1983-04-12,102,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1984,1984-04-21,112,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1985,1985-04-09,99,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1986,1986-04-16,106,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1987,1987-04-08,98,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1988,1988-04-17,108,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1989,1989-04-05,95,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1990,1990-04-02,92,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1991,1991-04-09,99,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1992,1992-04-03,94,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1993,1993-04-12,102,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1994,1994-04-11,101,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1995,1995-04-12,102,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1996,1996-04-18,109,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1997,1997-04-06,96,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1998,1998-04-05,95,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,1999,1999-04-08,98,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2000,2000-04-16,107,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2001,2001-04-09,99,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2002,2002-04-01,91,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2003,2003-04-12,102,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2004,2004-04-07,98,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2005,2005-04-12,102,Japan
Japan/Iida,35.5233333333333,137.8225,516.4,2006,2006-04-12,102,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1953,1953-04-08,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1954,1954-04-04,94,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1955,1955-04-03,93,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1956,1956-04-07,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1957,1957-04-09,99,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1958,1958-04-05,95,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1959,1959-03-30,89,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1960,1960-03-31,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1961,1961-04-06,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1962,1962-04-08,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1963,1963-04-06,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1964,1964-04-05,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1965,1965-04-12,102,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1966,1966-04-02,92,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1967,1967-04-04,94,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1968,1968-04-06,97,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1969,1969-04-09,99,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1970,1970-04-12,102,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1971,1971-04-02,92,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1972,1972-03-31,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1973,1973-04-05,95,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1974,1974-04-06,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1975,1975-04-06,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1976,1976-03-31,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1977,1977-04-01,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1978,1978-04-10,100,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1979,1979-04-01,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1980,1980-04-05,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1981,1981-04-06,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1982,1982-04-01,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1983,1983-04-08,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1984,1984-04-16,107,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1985,1985-04-06,96,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1986,1986-04-12,102,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1987,1987-04-05,95,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1988,1988-04-11,102,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1989,1989-04-01,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1990,1990-03-26,85,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1991,1991-04-05,95,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1992,1992-04-01,92,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1993,1993-04-02,92,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1994,1994-04-04,94,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1995,1995-04-07,97,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1996,1996-04-08,99,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1997,1997-03-30,89,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1998,1998-03-30,89,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,1999,1999-03-28,87,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2000,2000-04-07,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2001,2001-04-02,92,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2002,2002-03-22,81,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2003,2003-04-01,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2004,2004-03-31,91,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2005,2005-04-07,97,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2006,2006-03-29,88,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2007,2007-03-30,89,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2008,2008-03-28,88,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2009,2009-03-31,90,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2010,2010-03-28,87,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2011,2011-04-08,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2012,2012-04-07,98,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2013,2013-03-26,85,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2014,2014-04-04,94,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2015,2015-03-31,90,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2016,2016-04-03,94,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2017,2017-04-09,99,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2018,2018-03-29,88,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2019,2019-04-07,97,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2020,2020-04-02,93,Japan
Japan/Kofu,35.6672222222222,138.553888888889,272.8,2021,2021-03-29,88,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1953,1953-04-05,95,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1954,1954-04-05,95,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1955,1955-04-04,94,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1956,1956-04-11,102,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1957,1957-04-09,99,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1958,1958-04-07,97,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1959,1959-04-02,92,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1960,1960-03-30,90,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1961,1961-04-08,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1962,1962-04-08,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1963,1963-04-11,101,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1964,1964-04-13,104,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1965,1965-04-17,107,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1966,1966-04-05,95,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1967,1967-04-06,96,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1968,1968-04-04,95,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1969,1969-04-11,101,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1970,1970-04-17,107,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1971,1971-04-08,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1972,1972-04-07,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1973,1973-04-08,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1974,1974-04-07,97,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1975,1975-04-10,100,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1976,1976-04-07,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1977,1977-04-02,92,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1978,1978-04-16,106,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1979,1979-04-06,96,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1980,1980-04-14,105,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1981,1981-04-13,103,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1982,1982-04-03,93,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1983,1983-04-13,103,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1984,1984-04-23,114,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1985,1985-04-09,99,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1986,1986-04-16,106,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1987,1987-04-06,96,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1988,1988-04-11,102,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1989,1989-04-02,92,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1990,1990-04-02,92,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1991,1991-04-10,100,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1992,1992-04-03,94,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1993,1993-04-14,104,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1994,1994-04-11,101,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1995,1995-04-09,99,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1996,1996-04-08,99,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1997,1997-04-06,96,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1998,1998-04-09,99,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,1999,1999-04-03,93,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2000,2000-04-11,102,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2001,2001-04-02,92,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2002,2002-03-29,88,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2003,2003-04-04,94,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2004,2004-04-06,97,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2005,2005-04-10,100,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2006,2006-04-01,91,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2007,2007-04-05,95,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2008,2008-04-02,93,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2009,2009-04-07,97,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2010,2010-04-08,98,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2011,2011-04-12,102,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2012,2012-04-11,102,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2013,2013-03-28,87,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2014,2014-04-04,94,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2015,2015-04-06,96,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2016,2016-04-06,97,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2017,2017-04-10,100,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2018,2018-03-28,87,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2019,2019-04-05,95,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2020,2020-04-03,94,Japan
Japan/Choshi,35.7397222222222,140.857222222222,20.1,2021,2021-03-28,87,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1953,1953-04-12,102,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1954,1954-04-04,94,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1955,1955-04-05,95,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1956,1956-04-09,100,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1957,1957-04-13,103,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1958,1958-04-13,103,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1959,1959-04-01,91,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1960,1960-04-09,100,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1961,1961-04-09,99,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1962,1962-04-13,103,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1963,1963-04-10,100,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1964,1964-04-10,101,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1965,1965-04-17,107,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1966,1966-04-04,94,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1967,1967-04-05,95,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1968,1968-04-08,99,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1969,1969-04-11,101,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1970,1970-04-16,106,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1971,1971-04-07,97,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1972,1972-04-08,99,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1973,1973-04-13,103,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1974,1974-04-11,101,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1975,1975-04-09,99,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1976,1976-04-04,95,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1977,1977-04-04,94,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1978,1978-04-14,104,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1979,1979-04-09,99,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1980,1980-04-07,98,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1981,1981-04-05,95,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1982,1982-03-31,90,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1983,1983-04-08,98,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1984,1984-04-18,109,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1985,1985-04-06,96,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1986,1986-04-08,98,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1987,1987-04-06,96,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1988,1988-04-11,102,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1989,1989-04-01,91,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1990,1990-03-30,89,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1991,1991-04-07,97,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1992,1992-04-02,93,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1993,1993-04-07,97,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1994,1994-04-07,97,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1995,1995-04-10,100,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1996,1996-04-11,102,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1997,1997-04-04,94,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1998,1998-03-31,90,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,1999,1999-04-03,93,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2000,2000-04-09,100,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2001,2001-04-04,94,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2002,2002-03-27,86,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2003,2003-04-02,92,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2004,2004-04-01,92,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2005,2005-04-08,98,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2006,2006-04-06,96,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2007,2007-04-01,91,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2008,2008-04-01,92,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2009,2009-04-02,92,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2010,2010-04-01,91,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2011,2011-04-05,95,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2012,2012-04-08,99,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2013,2013-03-30,89,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2014,2014-04-01,91,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2015,2015-03-31,90,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2016,2016-04-02,93,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2017,2017-04-05,95,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2018,2018-03-29,88,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2019,2019-04-03,93,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2020,2020-03-31,91,Japan
Japan/Tsu,34.7341666666667,136.519722222222,2.7,2021,2021-03-25,84,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1953,1953-04-08,98,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1954,1954-04-03,93,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1955,1955-04-02,92,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1957,1957-04-10,100,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1958,1958-04-06,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1959,1959-04-03,93,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1960,1960-04-06,97,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1961,1961-04-08,98,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1962,1962-04-12,102,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1963,1963-04-07,97,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1964,1964-04-06,97,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1965,1965-04-13,103,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1966,1966-04-05,95,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1967,1967-04-03,93,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1968,1968-04-05,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1969,1969-04-07,97,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1970,1970-04-08,98,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1971,1971-04-03,93,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1972,1972-04-03,94,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1973,1973-04-06,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1974,1974-04-02,92,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1975,1975-04-06,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1976,1976-03-31,91,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1977,1977-03-30,89,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1978,1978-04-10,100,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1979,1979-04-05,95,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1980,1980-04-08,99,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1981,1981-04-05,95,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1982,1982-03-30,89,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1983,1983-04-06,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1984,1984-04-12,103,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1985,1985-04-03,93,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1986,1986-04-07,97,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1987,1987-04-05,95,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1988,1988-04-12,103,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1989,1989-04-01,91,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1990,1990-04-01,91,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1991,1991-04-06,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1992,1992-04-02,93,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1993,1993-04-06,96,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1994,1994-04-08,98,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1995,1995-04-08,98,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1996,1996-04-04,95,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1997,1997-04-01,91,Japan
Japan/Hamamatsu,34.7538888888889,137.71166666666701,45.93,1998,1998-04-03,93,Japan
